org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
OPENSTACK,puppet-cinder/manifests/db/postgresql.pp,0,0,47,0,0,1,5,10,26,0,0,0
OPENSTACK,puppet-cinder/manifests/db/mysql.pp,0,0,59,0,0,1,7,14,34,0,0,0
OPENSTACK,puppet-cinder/manifests/scheduler/filter.pp,0,0,71,0,0,1,6,22,37,0,0,0
OPENSTACK,puppet-cinder/manifests/backup/posix.pp,1,1,76,0,0,1,6,20,57,0,0,0
OPENSTACK,puppet-cinder/manifests/backup/nfs.pp,1,1,107,0,3,2,11,33,74,0,0,0
OPENSTACK,puppet-cinder/manifests/backup/google.pp,1,3,123,0,0,1,14,43,88,0,0,0
OPENSTACK,puppet-cinder/manifests/backup/glusterfs.pp,1,1,53,0,0,1,3,11,40,0,0,0
OPENSTACK,puppet-cinder/manifests/backup/s3.pp,1,1,157,0,0,1,23,56,110,0,0,0
OPENSTACK,puppet-cinder/manifests/backup/ceph.pp,1,3,85,0,0,1,8,26,62,0,0,0
OPENSTACK,puppet-cinder/manifests/backup/swift.pp,1,1,130,0,0,1,15,47,93,0,0,0
OPENSTACK,puppet-cinder/manifests/cron/db_purge.pp,1,2,95,1,5,1,10,19,62,0,0,0
OPENSTACK,puppet-cinder/manifests/key_manager/barbican.pp,0,0,95,0,0,1,13,27,62,0,0,0
OPENSTACK,puppet-cinder/manifests/key_manager/barbican/service_user.pp,2,0,105,0,0,1,15,29,68,0,0,0
OPENSTACK,puppet-cinder/manifests/keystone/service_user.pp,2,1,106,0,0,1,15,31,69,0,0,0
OPENSTACK,puppet-cinder/manifests/keystone/auth.pp,9,0,173,0,0,1,32,44,108,0,0,0
OPENSTACK,puppet-cinder/manifests/keystone/authtoken.pp,4,1,288,0,1,1,37,81,201,0,0,0
OPENSTACK,puppet-cinder/examples/cinder_volume_with_pacemaker.pp,0,0,38,0,0,0,7,6,22,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/config.pp,0,0,34,0,0,1,2,6,25,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/healthcheck.pp,0,2,60,0,0,1,7,16,39,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/db.pp,0,0,74,0,0,1,9,21,47,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/params.pp,0,0,38,0,0,1,0,21,6,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/api.pp,0,0,125,0,5,5,20,39,52,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/client.pp,0,0,24,0,5,3,3,5,10,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/logging.pp,1,2,148,0,0,1,20,70,103,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/deps.pp,0,1,47,0,1,0,0,25,15,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/init.pp,0,8,347,0,5,4,52,106,212,0,1,0
OPENSTACK,puppet-cloudkitty/manifests/processor.pp,0,0,114,0,4,2,18,41,54,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/storage.pp,0,0,33,0,0,2,9,8,10,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/orchestrator.pp,0,0,58,0,2,1,9,14,32,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/wsgi/uwsgi.pp,0,0,40,0,0,1,3,9,23,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/wsgi/apache.pp,1,3,191,0,0,3,34,21,122,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/fetcher/keystone.pp,0,0,94,0,0,1,13,38,55,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/fetcher/gnocchi.pp,0,0,67,0,0,1,9,29,42,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/db/sync.pp,0,0,39,0,0,2,11,9,14,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/db/postgresql.pp,0,0,47,0,0,1,5,10,26,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/db/mysql.pp,0,0,60,0,0,1,7,15,35,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/storage/influxdb.pp,0,0,51,0,0,1,10,18,26,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/storage/elasticsearch.pp,0,0,34,0,0,1,5,10,17,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/keystone/auth.pp,6,0,140,0,1,1,19,32,87,0,0,0
OPENSTACK,puppet-cloudkitty/manifests/keystone/authtoken.pp,4,1,273,0,1,1,37,79,192,0,0,0
OPENSTACK,puppet-cloudkitty/examples/init.pp,1,0,12,0,0,1,0,0,11,0,0,0
OPENSTACK,puppet-designate/manifests/central.pp,0,0,96,0,1,2,14,30,58,0,0,0
OPENSTACK,puppet-designate/manifests/keystone.pp,0,0,72,0,0,1,9,28,47,0,0,0
OPENSTACK,puppet-designate/manifests/config.pp,0,0,43,0,0,1,2,7,32,0,0,0
OPENSTACK,puppet-designate/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-designate/manifests/coordination.pp,0,0,52,0,2,1,5,12,30,0,0,0
OPENSTACK,puppet-designate/manifests/healthcheck.pp,0,2,60,0,0,1,7,16,39,0,0,0
OPENSTACK,puppet-designate/manifests/db.pp,0,0,87,0,0,2,10,18,54,0,0,0
OPENSTACK,puppet-designate/manifests/producer.pp,0,0,59,0,1,1,8,12,34,0,0,0
OPENSTACK,puppet-designate/manifests/reports.pp,0,2,32,0,0,1,3,7,19,0,0,0
OPENSTACK,puppet-designate/manifests/params.pp,0,0,51,0,0,1,0,34,6,0,0,0
OPENSTACK,puppet-designate/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-designate/manifests/sink.pp,0,0,64,0,1,1,8,12,36,0,0,0
OPENSTACK,puppet-designate/manifests/generic_service.pp,0,0,74,0,4,2,9,9,33,0,0,0
